,pT1,pT2,pT3,pT4
35022,46.625,32.5,18.5625,10.4375
35023,77.75,15.53125,25.375,16.9375
35024,53.375,29.75,34.25,14.875
35025,58.125,25.75,12.875,11.59375
35026,109.25,8.34375,23.3125,7.46875
35027,52.125,27.4375,30.6875,26.9375
35028,62.5,24.5,16.0,10.1875
35029,43.875,23.0,29.0,26.8125
35030,70.5,17.6875,17.3125,15.9375
35031,24.8125,19.75,62.25,4.84375
35032,82.25,72.75,60.25,20.9375
35033,59.125,37.5,8.96875,6.59375
35034,67.5,20.75,45.5,10.65625
35035,37.0,33.625,20.8125,14.5
35036,61.5,46.75,25.1875,7.109375
35037,83.75,5.140625,13.65625,7.359375
35038,51.375,26.4375,21.125,18.0
35039,75.75,47.25,15.28125,3.5703125
35040,40.75,34.375,20.125,4.078125
35041,60.0,23.4375,23.0,12.875
35042,43.75,10.53125,29.0625,17.4375
35043,81.25,20.125,21.625,12.59375
35044,48.625,22.5625,16.5,5.890625
35045,56.75,34.25,21.625,12.09375
35046,68.75,36.0,19.75,17.25
35047,64.5,25.25,44.125,10.0
35048,64.5,23.3125,25.4375,17.375
35049,61.75,46.25,17.5625,17.0
35050,39.875,20.4375,27.5,22.875
35051,101.75,18.75,16.75,8.3125
35052,121.5,4.125,44.25,22.0625
35053,56.0,23.0,32.125,10.5
35054,55.875,27.1875,49.75,5.25
35055,47.25,37.125,32.125,11.6875
35056,20.0,16.0,37.0,18.3125
35057,39.0,31.9375,33.25,15.15625
35058,14.1875,14.03125,41.75,16.1875
35059,38.875,37.0,25.75,11.5
35060,55.375,30.5,20.125,11.59375
35061,62.375,24.875,25.6875,19.0625
35062,76.25,22.9375,26.1875,3.171875
35063,38.5,35.5,28.6875,11.15625
35064,74.5,20.5625,19.6875,12.875
35065,77.75,13.0,7.46875,6.453125
35066,46.25,25.4375,52.5,2.3125
35067,126.75,15.28125,7.625,7.09375
35068,47.375,41.625,20.6875,13.28125
35069,60.25,18.4375,33.875,20.875
35070,42.0,9.25,25.875,24.3125
35071,17.4375,14.96875,24.625,19.3125
35072,58.625,36.75,12.875,3.2578125
35073,61.125,27.0625,19.5625,18.375
35074,46.25,17.5625,34.25,28.625
35075,46.75,31.875,22.5625,16.75
35076,56.875,25.875,19.5625,5.21875
35077,94.0,20.8125,25.25,3.5234375
35078,53.5,31.75,15.71875,7.203125
35079,31.25,12.21875,18.5,9.1875
35080,47.375,19.5625,15.4375,11.96875
35081,87.25,21.9375,29.875,7.625
35082,33.375,15.875,19.375,11.25
35083,58.375,41.0,19.875,5.65625
35084,40.625,38.75,32.0,15.9375
35085,49.5,42.5,19.3125,5.734375
35086,47.875,34.25,29.3125,16.0
35087,30.75,17.1875,17.875,13.21875
35088,45.875,40.875,25.6875,5.890625
35089,88.5,16.1875,22.75,19.6875
35090,56.875,27.6875,21.625,18.4375
35091,49.125,27.1875,25.625,7.3125
35092,48.125,27.75,12.46875,5.015625
35093,33.875,20.5625,31.5625,3.90625
35094,37.75,35.875,16.3125,7.203125
35095,65.5,23.3125,43.25,16.875
35096,61.0,31.0,30.1875,29.25
35097,83.0,20.75,31.875,2.65625
35098,70.0,33.25,10.0625,8.28125
35099,46.875,33.375,41.125,3.984375
35100,58.375,26.875,17.0,12.28125
35101,81.0,45.0,19.9375,8.65625
35102,68.25,23.125,19.875,7.65625
35103,65.5,10.6875,11.6875,6.359375
35104,18.8125,8.625,30.25,7.078125
35105,20.75,9.84375,25.0,21.0
35106,107.0,41.5,15.21875,5.578125
35107,72.25,23.125,35.75,11.0
35108,79.0,15.40625,18.1875,12.625
35109,195.0,32.125,111.25,6.515625
35110,52.875,17.25,42.125,42.0
35111,62.875,29.25,19.6875,10.78125
35112,75.25,8.59375,27.4375,17.75
35113,71.5,21.25,29.6875,7.15625
35114,46.75,39.375,14.40625,4.765625
35115,44.5,30.125,18.25,2.890625
35116,46.0,14.25,22.4375,14.96875
35117,55.5,31.25,23.75,12.53125
35118,53.5,10.3125,27.375,17.0625
35119,33.875,24.6875,46.0,8.78125
35120,74.75,9.21875,27.5,13.96875
35121,58.5,36.75,30.875,12.46875
35122,35.875,29.1875,26.25,12.84375
35123,71.75,15.125,31.1875,17.5
35124,52.375,32.25,13.09375,12.1875
35125,92.5,13.75,45.75,11.125
35126,116.5,29.3125,17.0625,7.078125
35127,54.375,41.25,31.875,21.75
35128,32.375,15.15625,12.0,9.84375
35129,58.75,10.90625,18.25,11.625
35130,74.75,36.75,23.8125,14.6875
35131,88.25,58.375,25.25,5.890625
35132,75.75,24.875,37.125,13.0
35133,38.25,14.0,38.0,27.75
35134,43.25,5.796875,38.25,25.9375
35135,54.125,22.875,38.875,12.84375
35136,57.875,19.6875,25.3125,25.0625
35137,109.75,35.625,14.28125,13.75
35138,53.0,27.8125,20.6875,20.0625
35139,66.0,30.125,33.0,16.5625
35140,68.0,13.75,23.25,21.875
35141,33.25,10.0625,31.125,15.96875
35142,104.0,28.375,41.125,9.1875
35143,111.0,26.1875,44.25,15.1875
35144,93.5,14.1875,25.4375,24.5
35145,58.875,6.109375,46.25,4.234375
35146,91.5,16.625,45.375,12.34375
35147,79.75,5.9375,20.0625,18.75
35148,125.25,105.0,20.875,8.4375
35149,32.5,21.0,21.75,7.375
35150,49.5,41.375,28.625,6.09375
35151,76.5,19.1875,34.875,17.25
35152,47.375,33.125,18.8125,14.6875
35153,68.25,40.375,8.8125,7.6875
35154,46.125,35.0,43.75,12.40625
35155,48.875,20.875,22.3125,17.0625
35156,85.25,17.75,27.9375,13.71875
35157,70.25,12.96875,25.625,15.15625
35158,80.0,6.125,41.875,7.4375
35159,79.5,29.25,26.3125,8.9375
35160,52.875,30.9375,32.375,19.875
35161,23.5625,12.90625,21.375,11.375
35162,59.75,29.5,12.625,9.09375
35163,34.0,22.5625,24.4375,7.71875
35164,35.75,28.6875,37.75,26.25
35165,54.125,17.75,30.5,16.25
35166,51.25,23.125,21.625,7.15625
35167,46.0,37.125,21.0625,9.5625
35168,23.8125,14.21875,24.625,21.0625
35169,94.0,26.0,14.4375,12.5
35170,47.25,17.4375,23.4375,10.9375
35171,65.75,30.4375,20.875,14.8125
35172,49.25,31.625,22.75,12.46875
35173,79.5,46.0,122.25,9.125
35174,59.75,57.625,13.1875,8.5
35175,85.0,48.75,23.875,8.625
35176,95.75,16.625,17.5,15.21875
35177,153.5,19.875,32.875,5.953125
35178,70.75,40.0,23.75,16.75
35179,52.75,26.5625,22.6875,8.53125
35180,60.375,40.875,24.4375,16.8125
35181,63.875,60.75,17.8125,6.25
35182,40.125,21.75,26.3125,12.28125
35183,63.125,39.5,29.9375,13.6875
35184,41.375,31.625,35.5,11.25
35185,104.25,19.6875,53.375,13.96875
35186,46.125,18.75,20.375,16.25
35187,70.5,7.015625,27.0,4.125
35188,53.75,31.5,24.8125,17.9375
35189,63.5,25.0625,26.4375,8.0
35190,137.5,13.46875,36.5,19.9375
35191,49.625,30.375,28.5625,19.875
35192,111.75,7.453125,72.75,43.75
35193,78.5,30.0,17.4375,6.5
35194,39.625,38.75,31.1875,2.9453125
35195,33.375,16.75,30.0,16.0625
35196,68.75,19.5625,12.21875,5.578125
35197,59.25,12.53125,35.75,18.4375
35198,42.125,29.1875,45.625,14.90625
35199,58.125,54.125,34.0,9.46875
35200,23.5625,10.5,56.625,4.40625
35201,43.25,28.375,26.875,19.625
35202,31.8125,26.125,48.25,16.5
35203,51.625,27.75,19.25,7.765625
35204,42.875,40.75,4.390625,3.6328125
35205,63.75,28.5,29.5625,22.4375
35206,35.625,33.5,17.1875,8.84375
35207,49.875,26.8125,28.8125,25.4375
35208,57.625,31.4375,38.625,4.796875
35209,48.25,43.625,10.625,9.34375
35210,37.125,35.25,33.875,5.09375
35211,51.75,33.875,36.25,11.65625
35212,58.875,51.75,14.21875,6.0
35213,48.5,39.125,41.875,10.0
35214,50.75,26.4375,25.0,24.125
35215,65.5,25.375,19.5,17.75
35216,31.3125,5.953125,17.8125,5.328125
35217,55.25,30.5,29.6875,9.75
35218,51.0,36.25,38.75,18.0625
35219,59.25,55.25,114.5,7.921875
35220,59.75,46.875,22.8125,13.0
35221,44.0,42.75,20.3125,17.9375
35222,71.0,21.9375,5.84375,3.53125
35223,24.6875,21.5,18.1875,1.30859375
35224,48.75,30.875,24.9375,6.984375
35225,59.875,23.9375,25.8125,14.65625
35226,59.75,39.5,41.625,10.0
35227,47.5,35.5,37.5,8.0
35228,50.5,12.90625,26.5625,13.375
35229,43.375,24.3125,31.5,10.9375
35230,51.25,23.9375,32.875,22.1875
35231,61.25,14.90625,11.59375,5.265625
35232,63.75,36.125,23.0625,4.328125
35233,33.5,32.625,27.3125,13.875
35234,47.75,33.5,41.375,12.0625
35235,46.125,24.0625,22.25,18.375
35236,46.0,21.375,36.5,33.375
35237,71.25,22.1875,25.5,24.8125
35238,62.625,25.4375,23.875,18.9375
35239,386.0,4.6875,56.875,5.6875
35240,66.25,25.5625,19.375,12.1875
35241,59.375,32.125,31.6875,28.1875
35242,73.75,44.875,43.125,42.0
35243,82.25,29.0625,15.375,14.46875
35244,52.875,19.75,43.75,8.09375
35245,41.75,39.0,37.5,21.3125
35246,67.0,21.25,21.9375,18.875
35247,50.75,3.9375,21.125,6.421875
35248,50.25,19.25,12.40625,6.578125
35249,70.25,20.6875,17.5,10.28125
35250,80.5,43.125,19.4375,12.25
35251,37.375,36.125,31.75,15.9375
35252,51.75,24.625,44.0,9.78125
35253,54.875,33.0,15.4375,11.34375
35254,72.25,31.4375,12.875,5.953125
35255,55.75,28.75,19.5625,17.25
35256,57.75,31.0625,30.375,17.625
35257,44.875,11.0,29.0,4.296875
35258,86.0,56.0,17.5,6.28125
35259,45.0,31.75,26.75,17.375
35260,72.0,15.90625,36.375,11.9375
35261,40.125,35.875,9.03125,8.1875
35262,74.75,27.8125,21.5625,9.0
35263,20.3125,15.5,19.9375,16.5
35264,53.125,42.625,18.125,7.640625
35265,23.25,16.5625,18.375,17.5625
35266,51.625,32.625,26.4375,11.53125
35267,65.0,12.71875,11.59375,9.9375
35268,37.875,37.625,31.375,9.875
35269,159.5,28.6875,24.3125,14.0
35270,84.75,30.9375,21.5625,6.15625
35271,57.0,46.75,46.0,11.375
35272,42.25,31.0,34.875,21.8125
35273,28.6875,28.0,19.5,10.46875
35274,50.5,29.8125,27.5625,14.53125
35275,53.875,23.875,18.6875,5.421875
35276,79.75,12.6875,34.875,15.65625
35277,59.625,22.5,23.25,11.125
35278,76.75,55.625,88.25,20.75
35279,69.25,21.25,29.125,16.0625
35280,47.5,11.125,21.125,13.71875
35281,41.625,16.5,31.75,7.40625
35282,29.25,20.5625,29.25,29.1875
35283,54.125,48.625,37.0,18.25
35284,115.75,11.9375,41.0,10.5625
35285,94.5,20.4375,31.875,2.2890625
35286,53.125,28.75,46.625,8.75
35287,63.75,34.5,29.9375,11.59375
35288,32.875,29.5625,27.25,10.15625
35289,51.0,39.375,18.5,8.34375
35290,68.75,13.75,34.5,11.125
35291,263.0,20.8125,62.375,38.0
35292,27.0,25.375,21.5,19.1875
35293,63.0,14.9375,14.3125,1.94921875
35294,43.25,38.5,17.875,6.09375
35295,21.4375,15.625,27.1875,5.140625
35296,104.0,14.5,102.25,2.6640625
35297,43.125,37.625,28.5,28.125
35298,63.125,25.0,33.375,32.75
35299,75.25,21.625,19.375,15.75
35300,49.0,34.125,48.75,0.853515625
35301,90.75,13.9375,63.0,15.25
35302,66.25,16.4375,21.5625,3.7578125
35303,48.0,18.125,21.1875,19.5625
35304,84.5,49.625,39.875,16.25
35305,82.0,24.1875,10.1875,4.421875
35306,52.875,22.375,20.625,10.9375
35307,54.5,35.875,19.625,14.34375
35308,38.25,34.75,25.25,6.59375
35309,50.25,35.625,19.9375,13.125
35310,46.25,36.0,33.125,12.9375
35311,50.75,21.5,37.125,15.53125
35312,54.125,22.9375,60.5,6.5
35313,80.75,16.0625,18.0,3.796875
35314,69.5,30.6875,22.6875,6.703125
35315,44.625,35.25,22.0,11.5
35316,84.75,6.671875,8.375,3.859375
35317,66.75,62.25,27.5625,25.625
35318,34.75,19.25,34.625,17.0625
35319,59.5,44.625,19.6875,15.71875
35320,65.5,33.125,28.75,12.96875
35321,82.5,20.0625,42.75,6.859375
35322,71.0,29.75,30.375,16.125
35323,51.375,10.875,26.8125,7.4375
35324,59.125,11.84375,47.625,20.6875
35325,58.625,22.75,26.875,13.9375
35326,58.875,31.1875,28.25,15.9375
35327,45.5,33.0,26.375,19.625
35328,47.25,40.375,28.1875,27.875
35329,44.0,30.1875,22.4375,17.3125
35330,50.0,33.875,24.375,19.875
35331,26.4375,15.3125,24.0625,18.8125
35332,37.625,21.4375,27.125,21.5
35333,80.75,29.4375,22.9375,21.125
35334,84.25,27.0,16.1875,14.96875
35335,77.0,13.9375,58.375,17.5
35336,48.875,36.0,18.625,4.953125
35337,63.0,36.375,21.0,17.1875
35338,64.0,20.8125,29.5625,6.1875
35339,39.25,28.125,25.4375,17.5
35340,33.0,21.4375,39.875,17.125
35341,54.125,34.5,26.0,7.765625
35342,39.125,32.875,22.5,7.375
35343,43.875,39.5,41.0,2.984375
35344,97.5,12.84375,50.5,8.9375
35345,64.75,17.5,15.40625,15.34375
35346,46.0,43.0,15.75,7.015625
35347,100.0,18.125,37.375,35.125
35348,53.5,34.625,28.6875,8.09375
35349,41.125,41.0,29.125,13.75
35350,65.5,34.625,7.65625,6.578125
35351,62.0,38.375,27.75,14.09375
35352,75.75,18.5625,17.1875,16.25
35353,54.625,34.0,27.8125,10.59375
35354,30.4375,9.65625,35.875,25.4375
35355,43.0,38.625,15.53125,13.125
35356,61.875,53.625,11.59375,7.140625
35357,62.375,55.5,9.25,8.0625
35358,37.125,21.625,34.125,15.59375
35359,21.4375,20.9375,55.25,4.375
35360,47.875,40.25,20.375,13.90625
35361,28.1875,12.03125,29.375,11.78125
35362,34.5,28.4375,35.125,13.1875
35363,44.875,26.0,27.25,7.140625
35364,51.0,47.125,30.0625,29.625
35365,41.625,34.5,48.625,17.8125
35366,41.5,35.5,17.8125,7.109375
35367,57.25,26.0625,15.09375,5.171875
35368,57.875,19.0625,14.09375,0.7578125
35369,37.875,7.796875,56.125,5.5
35370,50.375,17.5625,15.875,6.015625
35371,81.0,32.25,15.96875,14.0625
35372,88.25,25.8125,26.1875,8.40625
35373,84.0,76.0,10.53125,6.84375
35374,44.5,24.25,25.1875,19.0
35375,58.125,39.375,28.875,5.859375
35376,54.875,29.25,25.6875,20.25
35377,56.375,54.375,10.71875,10.34375
35378,55.125,36.875,20.625,4.953125
35379,50.75,12.0625,48.375,29.4375
35380,46.375,40.875,17.25,7.78125
35381,27.5,27.0625,29.875,24.8125
35382,121.25,25.6875,26.625,9.25
35383,55.875,35.625,21.5625,4.65625
35384,64.5,23.3125,20.3125,6.234375
35385,58.625,39.875,38.25,9.1875
35386,72.0,22.4375,12.71875,11.78125
35387,73.5,19.5,35.875,9.3125
35388,32.125,30.0625,18.375,18.25
35389,56.5,21.125,22.125,21.5625
35390,58.75,16.5,25.375,3.1953125
35391,45.375,39.5,23.75,16.0
35392,59.75,26.25,41.0,8.5
35393,49.875,35.25,35.5,20.0625
35394,72.5,24.25,18.4375,5.375
35395,120.75,103.0,73.0,19.5625
35396,53.25,2.8203125,41.625,20.8125
35397,121.0,61.5,48.75,5.203125
35398,64.25,25.25,30.6875,12.15625
35399,46.25,31.4375,25.4375,12.90625
35400,42.375,15.46875,27.4375,12.0
35401,85.25,19.3125,19.5625,12.125
35402,53.625,29.9375,24.0625,5.640625
35403,41.375,28.4375,36.375,11.34375
35404,65.25,37.75,9.3125,2.796875
35405,42.875,30.375,26.4375,17.875
35406,55.375,13.03125,15.21875,11.125
35407,6.921875,6.015625,30.625,14.21875
35408,154.5,20.0,49.375,11.3125
35409,91.75,8.71875,65.0,27.625
35410,48.25,21.4375,30.5625,4.765625
35411,70.0,23.625,25.75,17.25
35412,44.5,20.375,21.625,17.6875
35413,82.0,32.5,19.0,16.25
35414,60.75,11.28125,29.25,27.8125
35415,21.75,15.0,38.875,27.0625
35416,49.875,22.8125,17.0,16.8125
35417,66.0,32.75,13.1875,9.125
35418,62.0,42.5,11.9375,6.96875
35419,55.75,38.625,25.9375,9.3125
35420,39.0,17.0,44.0,5.65625
35421,74.25,18.875,43.375,9.375
35422,81.25,17.75,28.9375,5.828125
35423,81.75,20.25,20.875,18.125
35424,35.5,31.125,23.875,14.4375
35425,35.625,18.375,20.625,20.0625
35426,54.375,4.453125,30.8125,13.78125
35427,40.5,17.9375,28.25,21.75
35428,47.75,45.125,11.0,10.8125
35429,47.5,14.28125,43.625,19.1875
35430,44.125,43.75,40.375,10.375
35431,67.5,27.75,23.6875,7.3125
35432,50.125,27.4375,28.625,5.921875
35433,38.375,34.0,10.59375,10.5
35434,72.25,20.625,30.5,11.6875
35435,51.125,35.875,24.8125,13.8125
35436,63.5,31.125,69.75,6.34375
35437,21.875,9.5,22.5625,15.21875
35438,56.75,43.875,24.75,5.359375
35439,61.75,12.6875,22.9375,15.25
35440,32.875,29.25,38.875,15.625
35441,55.0,28.8125,24.5625,16.0
35442,90.0,13.25,40.25,18.625
35443,69.0,31.125,15.75,12.15625
35444,61.0,29.25,26.625,20.4375
35445,47.125,39.125,35.875,14.25
35446,69.25,52.625,75.75,10.0625
35447,52.375,27.3125,14.5625,4.484375
35448,33.375,16.125,27.75,11.125
35449,79.75,13.65625,17.75,13.28125
35450,73.5,17.8125,30.625,2.3125
35451,45.875,15.3125,23.8125,16.5
35452,38.0,31.6875,19.125,15.78125
35453,49.75,22.25,36.375,10.28125
35454,47.75,46.0,29.625,5.28125
35455,53.375,32.125,26.875,20.0
35456,45.75,19.9375,42.625,7.390625
35457,58.75,23.125,37.125,28.5625
35458,47.125,45.25,36.375,4.15625
35459,103.75,39.0,34.25,2.8125
35460,46.875,22.5625,39.625,30.9375
35461,50.375,25.5,40.875,16.6875
35462,79.5,31.0,23.75,0.841796875
35463,22.5625,21.6875,19.6875,5.8125
35464,62.375,21.0625,25.125,19.75
35465,35.0,21.75,9.5,7.78125
35466,37.625,10.34375,10.875,4.609375
35467,87.75,27.1875,22.875,14.6875
35468,53.125,33.25,25.9375,18.5
35469,83.0,22.125,18.8125,15.3125
35470,61.0,31.0,31.1875,18.3125
35471,138.0,65.75,32.375,23.5625
35472,69.75,25.5,16.5,14.125
35473,62.375,53.625,45.875,19.5625
35474,103.75,30.125,15.4375,5.078125
35475,70.0,14.375,37.375,23.0
35476,51.5,31.25,41.125,20.6875
35477,66.75,56.375,7.890625,7.265625
35478,45.0,42.0,26.1875,22.4375
35479,52.875,36.125,48.25,24.125
35480,50.5,49.625,21.3125,9.59375
35481,55.625,37.0,36.5,16.0625
35482,44.875,18.0,18.8125,12.6875
35483,27.625,26.8125,30.8125,11.3125
35484,46.25,21.625,38.375,18.375
35485,34.75,27.875,47.75,5.125
35486,98.5,19.6875,14.9375,6.3125
35487,60.75,30.1875,24.0625,18.25
35488,47.125,20.125,32.125,7.25
35489,40.0,20.3125,38.75,15.21875
35490,56.375,47.375,20.6875,12.3125
35491,45.875,38.375,51.0,11.6875
35492,55.875,28.5625,35.375,6.359375
35493,65.75,25.375,18.75,11.25
35494,56.75,40.0,25.375,13.46875
35495,38.0,20.8125,25.4375,11.3125
35496,130.0,45.5,13.6875,12.15625
35497,114.75,14.15625,10.375,9.9375
35498,23.9375,22.0,38.5,10.09375
35499,51.375,8.34375,20.0,8.65625
35500,38.375,13.96875,32.625,2.2578125
35501,78.25,34.875,12.3125,1.78515625
35502,56.75,23.8125,19.8125,12.9375
35503,58.75,22.3125,14.40625,8.8125
35504,52.75,24.625,30.5625,19.0
35505,46.625,30.875,35.75,15.71875
35506,39.0,32.25,13.15625,12.25
35507,26.375,12.40625,35.875,10.5625
35508,39.875,13.25,22.8125,9.125
35509,19.3125,12.34375,30.0,18.875
35510,53.5,32.75,33.75,12.09375
35511,53.625,44.625,5.53125,2.8828125
35512,43.125,34.0,27.3125,21.75
35513,54.125,29.0625,29.375,14.09375
35514,48.125,24.5,28.75,12.3125
35515,50.5,19.375,48.375,18.375
35516,69.75,20.0,14.5625,14.375
35517,9.25,8.59375,30.25,9.3125
35518,13.84375,13.65625,26.875,24.375
35519,82.75,27.4375,10.53125,9.3125
35520,59.375,53.125,29.375,14.3125
35521,299.0,28.75,41.875,11.78125
35522,60.25,20.9375,38.5,5.546875
35523,53.75,34.75,25.75,20.875
35524,34.0,33.5,38.875,6.90625
35525,93.25,24.3125,11.28125,6.84375
35526,88.25,71.75,57.875,4.03125
35527,95.0,15.5625,15.21875,12.40625
35528,60.375,14.90625,19.875,14.40625
35529,54.0,29.3125,32.125,17.1875
35530,50.0,33.625,27.625,8.8125
35531,17.8125,12.09375,57.875,5.984375
35532,63.25,20.4375,28.4375,16.3125
35533,88.5,14.8125,30.6875,9.6875
35534,52.375,31.5625,22.625,16.0
35535,43.875,31.125,22.5,19.125
35536,61.0,28.25,25.625,9.84375
35537,64.25,36.875,26.8125,2.5546875
35538,57.375,40.375,20.0625,17.8125
35539,69.5,24.4375,38.875,12.90625
35540,57.75,32.375,27.375,15.625
35541,56.125,18.75,19.75,19.6875
35542,53.875,2.8515625,21.8125,18.875
35543,62.0,22.3125,42.375,41.25
35544,83.0,14.09375,60.75,17.875
35545,33.5,11.4375,33.375,23.0
35546,48.875,42.375,19.9375,13.03125
35547,171.0,13.71875,74.0,11.46875
35548,58.5,20.125,38.875,8.15625
35549,43.625,26.625,23.0625,13.59375
35550,31.625,10.5,18.25,13.28125
35551,90.5,25.625,14.84375,12.0
35552,63.75,37.25,14.1875,13.25
35553,112.75,17.75,6.328125,3.8125
35554,37.375,16.0625,11.6875,7.359375
35555,49.125,13.75,18.875,11.6875
35556,43.75,42.125,47.75,9.34375
35557,32.125,31.0625,22.4375,21.5
35558,79.75,33.5,18.875,10.5625
35559,41.125,14.59375,48.0,20.5625
35560,50.5,7.90625,20.75,15.09375
35561,46.75,35.125,37.125,21.0625
35562,76.5,14.78125,22.6875,4.484375
35563,72.5,22.3125,18.1875,12.5
35564,35.75,16.1875,31.1875,15.75
35565,74.0,35.875,23.625,6.90625
35566,34.25,15.75,35.25,11.5625
35567,58.75,22.4375,45.5,17.125
35568,45.125,23.0,28.8125,2.4375
35569,80.5,19.0,30.5625,18.3125
35570,52.75,29.125,34.0,7.359375
35571,45.875,26.8125,24.9375,10.96875
35572,82.75,20.125,27.875,13.5
35573,62.875,48.875,51.0,31.375
35574,83.0,19.1875,38.75,8.125
35575,23.1875,16.1875,30.25,11.25
35576,84.75,36.375,51.25,14.71875
35577,76.5,20.75,27.4375,11.9375
35578,104.75,70.25,53.25,20.625
35579,55.125,9.53125,24.1875,11.25
35580,44.75,34.875,28.8125,8.375
35581,47.75,42.875,29.3125,20.9375
35582,68.25,46.625,50.5,27.125
35583,59.75,37.375,21.25,20.75
35584,48.25,31.0625,24.6875,4.734375
35585,116.25,24.5625,9.4375,6.734375
35586,63.5,24.1875,22.5625,15.875
35587,77.5,48.5,12.71875,12.09375
35588,50.25,32.125,23.1875,9.96875
35589,49.125,44.125,23.4375,10.71875
35590,34.75,24.375,44.375,9.25
35591,32.875,29.375,16.9375,6.625
35592,58.0,31.9375,48.625,13.03125
35593,33.875,2.6328125,45.125,4.359375
35594,30.75,20.125,15.34375,12.53125
35595,39.75,35.75,25.1875,3.671875
35596,36.0,4.984375,38.75,27.75
35597,75.0,64.25,35.5,9.4375
35598,54.75,21.25,50.25,33.625
35599,45.75,5.375,34.875,17.375
35600,105.5,16.375,8.8125,8.78125
35601,32.625,25.8125,37.625,8.0
35602,85.0,43.875,15.0,4.75
35603,57.5,40.625,25.1875,2.0859375
35604,45.0,23.1875,21.375,21.3125
35605,39.0,28.875,15.8125,14.9375
35606,48.375,47.75,38.625,14.28125
35607,87.0,16.0625,25.8125,10.0
35608,42.375,34.5,49.25,3.3671875
35609,50.375,48.0,23.875,2.8984375
35610,20.375,12.0,33.125,30.5625
35611,58.75,32.25,14.125,8.96875
35612,39.875,11.5625,51.125,13.46875
35613,55.875,39.125,13.28125,5.078125
35614,34.25,17.3125,30.3125,22.8125
35615,89.75,50.0,48.25,0.9609375
35616,95.75,21.0625,32.25,11.78125
35617,58.25,17.875,28.5625,17.6875
35618,77.0,17.625,26.0625,2.2109375
35619,46.0,42.5,19.0,3.7109375
35620,47.75,40.625,20.75,7.109375
35621,55.5,20.8125,34.625,9.53125
35622,74.5,28.625,42.125,11.78125
35623,70.5,18.5,18.125,11.46875
35624,23.3125,18.0,16.9375,11.21875
35625,54.5,27.9375,46.125,7.59375
35626,65.5,25.25,40.125,5.25
35627,53.25,16.8125,17.0625,7.921875
35628,65.0,32.75,26.875,6.265625
35629,51.5,43.0,17.8125,7.140625
35630,41.25,35.125,32.625,12.3125
35631,47.625,20.8125,20.0625,16.25
35632,41.25,34.5,39.0,9.8125
35633,95.0,21.125,14.1875,14.0
35634,87.0,45.375,28.0,10.125
35635,63.375,14.71875,28.875,13.625
35636,64.25,30.3125,37.25,16.1875
35637,49.375,17.875,43.5,17.25
35638,42.375,13.65625,25.3125,16.3125
35639,54.875,18.6875,51.875,22.0
35640,183.5,13.0625,136.5,6.53125
35641,46.5,29.4375,19.625,17.75
35642,38.0,12.5625,38.5,21.125
35643,42.5,37.25,22.5625,21.625
35644,40.875,22.6875,56.375,1.75390625
35645,47.125,36.25,31.625,11.09375
35646,139.0,128.0,166.5,11.875
35647,49.375,31.5625,38.375,13.0625
35648,43.5,38.625,17.375,15.125
35649,63.25,29.375,14.4375,12.09375
35650,72.25,18.875,30.625,11.34375
35651,110.75,79.5,114.25,63.625
35652,25.5625,21.6875,38.75,21.1875
35653,38.75,27.125,11.3125,5.5625
35654,38.875,25.4375,27.375,4.9375
35655,49.375,36.0,29.25,16.875
35656,63.25,21.3125,28.3125,19.3125
35657,28.5625,23.5,45.875,11.15625
35658,48.25,35.375,17.875,16.75
35659,57.5,3.5078125,14.75,11.40625
35660,65.75,33.0,22.9375,3.5546875
35661,48.625,44.5,23.3125,12.25
35662,51.625,28.625,12.5625,3.96875
35663,36.875,28.0625,36.75,8.1875
35664,60.875,28.0625,21.75,11.8125
35665,62.5,37.5,22.125,14.78125
35666,67.0,37.375,25.6875,18.9375
35667,38.625,29.1875,29.0625,13.5625
35668,66.0,12.0,34.875,16.1875
35669,57.625,29.5625,21.5625,8.125
35670,69.25,49.625,22.6875,18.625
35671,62.5,22.6875,24.3125,11.71875
35672,38.125,11.09375,11.96875,8.59375
35673,31.375,23.1875,28.375,12.6875
